source_marker,production_allowed,scraped_at_utc,source_provider,source_site,source_page,source_client_id,make_key,make_name,model_key,model_name,body_type_key,body_name,body_style,model_bodywork,model_type,year_from,year_to,body_power_kw_from,body_power_kw_to,engine_key,selling_name,fuel,power_hp,power_kw,drive,engine_capacity,vehicle_id_code,vehicle_manufacturer,vehicle_body_type,vehicle_power,vehicle_image_url,reference_url,detail_status,detail_error
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,i7,i7,K0005147,i7 (G7L) 2022 - 2026,Saloon,i7,G7L,2022,2026,125,135,P00051470111276,i7 eDrive50,Electrical,170,125,rear wheel drive,,P00051470111276,BMW,G7L,170 PS / 125 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW156.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX,iX,K0004987,iX (BMWi-N) 2021 - 2025,SUV,iX,BMWi-N,2021,2025,102,140,P00049870108465,iX xDrive40,Electrical,139,102,All-wheel drive,,P00049870108465,BMW,BMWi-N,139 PS / 102 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW140.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX,iX,K0004987,iX (BMWi-N) 2021 - 2025,SUV,iX,BMWi-N,2021,2025,102,140,P00049870108466,iX xDrive50,Electrical,190,140,All-wheel drive,,P00049870108466,BMW,BMWi-N,190 PS / 140 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW140.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX,iX,K0005719,iX (BMWi-N/Facelift) 2025 - ,SUV,iX,BMWi-N,2025,,135,150,P00057190126882,iX xDrive45,Electrical,184,135,All-wheel drive,,P00057190126882,BMW,BMWi-N,184 PS / 135 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW205.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX,iX,K0005719,iX (BMWi-N/Facelift) 2025 - ,SUV,iX,BMWi-N,2025,,135,150,P00057190126883,iX xDrive60,Electrical,204,150,All-wheel drive,,P00057190126883,BMW,BMWi-N,204 PS / 150 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW205.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX1,iX1,K0005152,iX1 (U1X) 2022 - ,SUV,iX1,U1X,2022,,68,104,P00051520110499,iX1 xDrive30,Electrical,128,94,All-wheel drive,,P00051520110499,BMW,U1X,128 PS / 94 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW154.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX1,iX1,K0005152,iX1 (U1X) 2022 - ,SUV,iX1,U1X,2022,,68,104,P00051520122193,iX1 eDrive20,Electrical,92,68,front wheel drive ,,P00051520122193,BMW,U1X,92 PS / 68 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW154.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX1,iX1,K0005152,iX1 (U1X) 2022 - ,SUV,iX1,U1X,2022,,68,104,P00051520122202,iX1 xDrive30,Electrical,141,104,All-wheel drive,,P00051520122202,BMW,U1X,141 PS / 104 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW154.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX2,iX2,K0005360,iX2 (U2X) 2023 - ,SUV,iX2,U2X,2023,,68,104,P00053600122203,iX2 xDrive30,Electrical,141,104,All-wheel drive,,P00053600122203,BMW,U2X,141 PS / 104 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW184.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX2,iX2,K0005360,iX2 (U2X) 2023 - ,SUV,iX2,U2X,2023,,68,104,P00053600123840,iX2 eDrive20,Electrical,92,68,front wheel drive ,,P00053600123840,BMW,U2X,92 PS / 68 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW184.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BMW,BMW,iX3,iX3,K0004810,iX3 (G3XE) 2021 - 2025,SUV,iX3,G3XE,2021,2025,80,80,P00048100106173,iX3 (210 kW),Electrical,109,80,rear wheel drive,,P00048100106173,BMW,G3XE,109 PS / 80 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BMW129.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Atto%202,Atto 2,K0005613,Atto 2 (SC3E) 2025 - ,SUV,Atto 2,SC3E,2025,,65,65,P00056130126609,Atto 2,Electrical,88,65,front wheel drive ,,P00056130126609,BYD,SC3E,88 PS / 65 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD005.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Atto%203,Atto 3,K0005185,Atto 3 (SC2E) 2022 - ,SUV,Atto 3,SC2E,2022,,65,65,P00051850110671,Atto 3,Electrical,88,65,front wheel drive ,,P00051850110671,BYD,SC2E,88 PS / 65 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD001.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Dolphin,Dolphin,K0005316,Dolphin (EM2E-1) 2023 - ,Saloon,Dolphin,EM2E-1,2023,,35,65,P00053160111610,Dolphin,Electrical,48,35,front wheel drive ,,P00053160111610,BYD,EM2E-1,48 PS / 35 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD008.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Dolphin,Dolphin,K0005316,Dolphin (EM2E-1) 2023 - ,Saloon,Dolphin,EM2E-1,2023,,35,65,P00053160111612,Dolphin,Electrical,88,65,front wheel drive ,,P00053160111612,BYD,EM2E-1,88 PS / 65 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD008.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Seal,Seal,K0005318,Seal (EKE) 2023 - ,Saloon,Seal,EKE,2023,,70,145,P00053180111613,Seal,Electrical,197,145,All-wheel drive,,P00053180111613,BYD,EKE,197 PS / 145 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD004.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Seal,Seal,K0005318,Seal (EKE) 2023 - ,Saloon,Seal,EKE,2023,,70,145,P00053180111614,Seal,Electrical,95,70,front wheel drive ,,P00053180111614,BYD,EKE,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD004.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,BYD,BYD,Sealion%207,Sealion 7,K0005579,Sealion 7 (UK) 2024 - ,SUV,Sealion 7,UK,2024,,70,70,P00055790126354,Sealion 7,Electrical,95,70,rear wheel drive,,P00055790126354,BYD,UK,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/BYD006.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,Berlingo,Berlingo,K0004390,Berlingo (E) 2018 - 2024,Small Delivery Truck,Berlingo,E,2018,2024,56,96,P00043900108444,e-Berlingo,Electrical,77,57,front wheel drive ,,P00043900108444,Citroën,E,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO020.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,Berlingo,Berlingo,K0005822,Berlingo (E/Facelift) 2024 - ,Small Delivery Truck,Berlingo,E,2024,,57,96,P00058220122425,e-Berlingo,Electrical,84,62,front wheel drive ,,P00058220122425,Citroën,E,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO043.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,Berlingo,Berlingo,K0005822,Berlingo (E/Facelift) 2024 - ,Small Delivery Truck,Berlingo,E,2024,,57,96,P00058220128621,e-Berlingo,Electrical,77,57,front wheel drive ,,P00058220128621,Citroën,E,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO043.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,C4,C4,K0004834,C4 (B) 2020 - ,Hatchback,C4,B,2020,,57,114,P00048340106826,e-C4,Electrical,77,57,front wheel drive ,,P00048340106826,Citroën,B,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO025.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,C4,C4,K0004834,C4 (B) 2020 - ,Hatchback,C4,B,2020,,57,114,P00048340111438,e-C4,Electrical,84,62,front wheel drive ,,P00048340111438,Citroën,B,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO025.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,Jumper,Jumper,K0004295,Jumper (Y.../Facelift) 2014 - ,Transporter,Jumper,Y...,2014,,81,130,P00042950122629,eJumper,Electrical,116,85,front wheel drive ,,P00042950122629,Citroën,Y...,116 PS / 85 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CIJUM14.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,Jumpy,Jumpy,K0005238,e-Jumpy 3 (V) 2020 - ,Van,e-Jumpy 3,V,2020,,57,62,P00052380106012,e-Jumpy,Electrical,77,57,front wheel drive ,,P00052380106012,Citroën,V,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,Jumpy,Jumpy,K0005238,e-Jumpy 3 (V) 2020 - ,Van,e-Jumpy 3,V,2020,,57,62,P00052380123851,e-Jumpy,Electrical,84,62,front wheel drive ,,P00052380123851,Citroën,V,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO037.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,SpaceTourer,SpaceTourer,K0005143,e-SpaceTourer (V) 2020 - 2024,Van,e-SpaceTourer,V,2020,2024,57,57,P00051430106014,e-SpaceTourer,Electrical,77,57,front wheel drive ,,P00051430106014,Citroën,V,77 PS / 57 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO034.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Citroën,Citroën,SpaceTourer,SpaceTourer,K0005724,e-SpaceTourer (V/Facelift) 2024 - ,Van,e-SpaceTourer,V,2024,,62,62,P00057240123852,e-SpaceTourer,Electrical,84,62,front wheel drive ,,P00057240123852,Citroën,V,84 PS / 62 kW,https://images002.bmf-application.com/optimized/PKW/240x120/CITRO042.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200108661,Born,Electrical,95,70,rear wheel drive,,P00050200108661,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200109684,Born 170 KW 77/82 KWH,Electrical,95,70,rear wheel drive,,P00050200109684,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200109685,Born 150 KW 58/62 KWH,Electrical,95,70,rear wheel drive,,P00050200109685,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200109686,Born 110 KW 45/55 KWH,Electrical,95,70,rear wheel drive,,P00050200109686,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200109687,Born 170 KW 58/62 KWH,Electrical,95,70,rear wheel drive,,P00050200109687,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200124428,Born 170 KW 60/63 KWH,Electrical,95,70,rear wheel drive,,P00050200124428,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200124429,Born 240 KW 79/84 KWH,Electrical,121,89,rear wheel drive,,P00050200124429,Cupra,K1,121 PS / 89 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200125930,Born 150 KW 60/63 KWH,Electrical,95,70,rear wheel drive,,P00050200125930,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200125931,Born 150 KW 77/82 KWH,Electrical,95,70,rear wheel drive,,P00050200125931,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200127185,Born 150 KW 79/84 KWH,Electrical,95,70,rear wheel drive,,P00050200127185,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200127186,Born 170 KW 79/84 KWH,Electrical,95,70,rear wheel drive,,P00050200127186,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
SCRAPED_RONAL_BMF_RESEARCH_ONLY,false,2026-08-03T22:53:31.241Z,BMF Media Information Technology GmbH / ProVis4,RONAL wheel configurator,https://www.ronal-wheels.com/int/configurator-promo,RONAL-ae2f6cc4-64cd-c4ea-33a3-d38c43994ce8,Cupra,Cupra,Born,Born,K0005020,Born (K1) 2021 - ,Hatchback,Born,K1,2021,,70,89,P00050200128678,Born 140 KW 58/61 KWH,Electrical,95,70,rear wheel drive,,P00050200128678,Cupra,K1,95 PS / 70 kW,https://images002.bmf-application.com/optimized/PKW/240x120/SEAT032.png,https://www.ronal-wheels.com/int/configurator-promo,ok,
